"","X","PROLIFIC_PID","key","resp","type","issue","gender","age","religion","education","politics_1","politics_2","read","StartDate","RL"
"1486",3026,"5e16d8f5bf3d4eca3bcf290f","br_f2_1",0,"Factual","Animals in Research",2,43,1,4,1,2,5,"2021-01-12 07:47:17","L"
"1487",3027,"5fefa037c9707d2dde068a38","br_f2_1",33,"Factual","Animals in Research",2,33,1,4,2,3,5,"2021-01-12 07:49:25","L"
"1488",3028,"5f417fb0287e5b11bbcb8eaa","br_f2_1",66,"Factual","Animals in Research",2,18,1,2,2,2,6,"2021-01-12 07:51:57","L"
"1489",3029,"5f80b82e7548d3125787783a","br_f2_1",66,"Factual","Animals in Research",2,32,1,4,2,2,5,"2021-01-12 07:48:15","L"
"1490",3030,"5e7def6e3a915c48aa9d3209","br_f2_1",33,"Factual","Animals in Research",2,56,1,6,2,2,6,"2021-01-12 07:53:50","L"
"1491",3031,"5d14f846fdfbed0001af2673","br_f2_1",64,"Factual","Animals in Research",1,28,4,4,2,4,6,"2021-01-12 07:54:17","L"
"1492",3032,"59d55de06cc82800013e33ed","br_f2_1",5,"Factual","Animals in Research",2,39,1,3,2,1,6,"2021-01-12 07:56:23","L"
"1493",3033,"5bfdc2c3bc47a000016baad6","br_f2_1",34,"Factual","Animals in Research",1,40,1,4,2,2,5,"2021-01-12 07:55:00","L"
"1494",3034,"5ba429d68b201600012f6d27","br_f2_1",97,"Factual","Animals in Research",2,28,5,4,3,5,6,"2021-01-12 07:59:53","L"
"1495",3035,"5ea2cf6f2888de038404188d","br_f2_1",0,"Factual","Animals in Research",2,52,1,4,1,1,6,"2021-01-12 07:57:05","L"
"1496",3036,"5dcd750828792003fc23dc39","br_f2_1",67,"Factual","Animals in Research",1,33,1,6,2,3,6,"2021-01-12 07:59:09","L"
"1497",3037,"5e07cafddeea2b1375930556","br_f2_1",31,"Factual","Animals in Research",2,44,1,5,2,2,5,"2021-01-12 08:00:39","L"
"1498",3038,"5d26d5fee0cd6a0001055673","br_f2_1",85,"Factual","Animals in Research",1,23,1,2,1,2,6,"2021-01-12 08:00:40","L"
"1499",3039,"5f681436f9dd77466e632190","br_f2_1",NA,"Factual","Animals in Research",2,53,1,5,1,3,6,"2021-01-12 07:59:20","L"
"1500",3040,"5ec7d8cff93f7725a59a7f7c","br_f2_1",54,"Factual","Animals in Research",2,28,4,5,3,3,5,"2021-01-12 08:01:49","L"
"1501",3041,"5fc14a9cfddce609bd3e5015","br_f2_1",5,"Factual","Animals in Research",2,21,1,4,2,3,6,"2021-01-12 08:01:17","L"
"1502",3042,"5f3f42c20b92a323011faad4","br_f2_1",0,"Factual","Animals in Research",1,19,2,3,4,2,5,"2021-01-12 08:03:24","L"
"1503",3043,"5fbd022c5308d50008f79827","br_f2_1",67,"Factual","Animals in Research",2,24,1,4,1,1,6,"2021-01-12 08:03:19","L"
"1504",3044,"5b827b0dc762c800014096ce","br_f2_1",65,"Factual","Animals in Research",2,30,1,5,2,3,6,"2021-01-12 08:02:15","L"
"1505",3045,"5eaffad7b7c271041a5e94e7","br_f2_1",79,"Factual","Animals in Research",2,23,1,5,2,2,6,"2021-01-12 08:04:03","L"
"1506",3046,"5dc881e03317735fc048f9a2","br_f2_1",53,"Factual","Animals in Research",2,48,1,4,2,3,6,"2021-01-12 08:04:38","L"
"1507",3047,"5d652720d8f27d0001c7aa80","br_f2_1",75,"Factual","Animals in Research",2,67,4,3,2,3,6,"2021-01-12 08:03:28","L"
"1508",3048,"5fed099129db95f522ffa082","br_f2_1",0,"Factual","Animals in Research",1,38,1,2,1,1,6,"2021-01-12 08:05:35","L"
"1509",3049,"5efa2a8948fdb90f5ba612c7","br_f2_1",40,"Factual","Animals in Research",2,25,1,4,2,2,6,"2021-01-12 08:07:22","L"
"1510",3050,"5e229dbc11c27b57483b94b3","br_f2_1",37,"Factual","Animals in Research",2,37,1,4,2,2,4,"2021-01-12 08:02:30","L"
"1511",3051,"5ca4c7a848cb6a00010a64a9","br_f2_1",34,"Factual","Animals in Research",2,20,1,3,1,1,6,"2021-01-12 07:44:49","L"
"1512",3052,"5f2ab3b0f40fa734648aa576","br_f2_1",0,"Factual","Animals in Research",2,NA,1,4,3,3,6,"2021-01-12 08:07:37","L"
"1513",3053,"5b6eba1aaf4af50001357228","br_f2_1",54,"Factual","Animals in Research",2,47,1,3,2,2,5,"2021-01-12 08:04:42","L"
"1514",3054,"5e84629868b86400086cce3e","br_f2_1",89,"Factual","Animals in Research",1,57,1,4,3,3,5,"2021-01-12 08:08:05","L"
"1515",3055,"5fa985f78a019515d57aab24","br_f2_1",34,"Factual","Animals in Research",1,27,1,4,1,2,5,"2021-01-12 08:10:23","L"
"1516",3056,"5eaeb365086d90570e8e538f","br_f2_1",17,"Factual","Animals in Research",1,35,2,4,2,4,6,"2021-01-12 08:10:23","L"
"1517",3057,"5f75f7a73bf0b60009f88e38","br_f2_1",67,"Factual","Animals in Research",2,29,1,5,1,2,5,"2021-01-12 08:09:37","L"
"1518",3058,"5eb921b4e43986010ef5c250","br_f2_1",83,"Factual","Animals in Research",1,36,1,3,2,3,6,"2021-01-12 08:09:01","L"
"1519",3059,"5e8a62bdf3599409e0b61b1a","br_f2_1",81,"Factual","Animals in Research",2,33,1,5,2,3,5,"2021-01-12 08:09:50","L"
"1520",3060,"5fad0a8416da6d36701880bd","br_f2_1",70,"Factual","Animals in Research",2,36,2,4,3,3,6,"2021-01-12 08:12:03","L"
"1521",3061,"5bcdcec677740000016ad642","br_f2_1",65,"Factual","Animals in Research",1,49,1,4,1,3,6,"2021-01-12 08:11:36","L"
"1522",3062,"5fa3828e70d44c68e35ca305","br_f2_1",19,"Factual","Animals in Research",1,40,1,3,1,1,5,"2021-01-12 08:12:38","L"
"1523",3063,"5f3f20b035e74820e974da04","br_f2_1",86,"Factual","Animals in Research",1,24,1,2,4,3,6,"2021-01-12 08:14:40","L"
"1524",3064,"5e6e87a4d09ad844ecd5043c","br_f2_1",65,"Factual","Animals in Research",1,25,1,4,1,1,5,"2021-01-12 08:11:07","L"
"1525",3065,"5cbe2b5ecca5e80001e7d603","br_f2_1",57,"Factual","Animals in Research",2,51,1,3,2,2,5,"2021-01-12 08:06:59","L"
"1526",3066,"5f4fc11eaf6c8c0c31c383a5","br_f2_1",67,"Factual","Animals in Research",2,36,2,3,2,2,6,"2021-01-12 08:02:43","L"
"1527",3067,"5fb9409de225257587072ef9","br_f2_1",50,"Factual","Animals in Research",2,27,1,4,2,2,5,"2021-01-12 08:06:27","L"
"1528",3068,"5e8ba69f6206cd0879b35876","br_f2_1",8,"Factual","Animals in Research",1,44,1,4,1,1,5,"2021-01-12 08:07:57","L"
"1529",3069,"585d02f7e9cb31000195e3dc","br_f2_1",57,"Factual","Animals in Research",2,33,1,4,3,3,6,"2021-01-12 08:15:04","L"
"1530",3070,"5f60afa5fa9ff6052e6f2b0e","br_f2_1",3,"Factual","Animals in Research",2,45,1,5,2,2,6,"2021-01-12 08:17:19","L"
"1531",3071,"5f216415e32db6041022a27b","br_f2_1",78,"Factual","Animals in Research",2,45,1,4,2,3,6,"2021-01-12 08:17:37","L"
"1532",3072,"5efb8358f81cbe0f08950fe4","br_f2_1",38,"Factual","Animals in Research",2,36,1,5,3,3,6,"2021-01-12 08:19:59","L"
"1533",3073,"5a513719acc75b000179bff1","br_f2_1",56,"Factual","Animals in Research",2,48,4,2,1,1,6,"2021-01-12 08:16:39","L"
"1534",3074,"5e831dfa79f7fb000c708f84","br_f2_1",58,"Factual","Animals in Research",2,25,1,4,1,1,5,"2021-01-12 08:18:17","L"
"1535",3075,"5c80367593fa450014546aca","br_f2_1",51,"Factual","Animals in Research",2,27,1,2,3,3,6,"2021-01-12 08:20:41","L"
"1536",3076,"55b78162fdf99b0416ce544e","br_f2_1",100,"Factual","Animals in Research",2,45,1,6,3,3,6,"2021-01-12 08:19:40","L"
"1537",3077,"5ca48653ed23650001328d9d","br_f2_1",81,"Factual","Animals in Research",2,40,2,4,2,3,6,"2021-01-12 08:18:58","L"
"1538",3078,"5da6b2aca2860400146b8ace","br_f2_1",86,"Factual","Animals in Research",1,47,1,4,2,3,5,"2021-01-12 08:19:07","L"
"1539",3079,"5e5843f3677ae4053b1a0169","br_f2_1",67,"Factual","Animals in Research",1,35,1,2,3,3,5,"2021-01-12 08:20:07","L"
"1540",3080,"5e3d857264d5e6000dd34f3e","br_f2_1",39,"Factual","Animals in Research",2,22,1,5,2,2,6,"2021-01-12 08:29:27","L"
"1541",3221,"5e31e1632878161c9923f90e","br_n2_1",66,"Normative","Animals in Research",1,73,1,6,5,6,5,"2021-01-11 20:39:08","R"
"1542",3222,"5d5334fa962bb7001bc3fa2f","br_n2_1",100,"Normative","Animals in Research",2,53,1,3,5,6,6,"2021-01-11 20:50:13","R"
"1543",3223,"5fdba59c8fed49025cfe5113","br_n2_1",89,"Normative","Animals in Research",1,19,4,2,5,6,5,"2021-01-11 20:57:41","R"
"1544",3224,"5d9cf0cb65aa2e0013126310","br_n2_1",60,"Normative","Animals in Research",1,25,2,5,7,7,6,"2021-01-11 20:59:09","R"
"1545",3225,"5ea3f7021782d23892358af1","br_n2_1",44,"Normative","Animals in Research",2,NA,4,5,5,5,6,"2021-01-11 20:59:07","R"
"1546",3226,"5e514ee960dd0917e68a1ba5","br_n2_1",93,"Normative","Animals in Research",2,24,1,4,3,5,6,"2021-01-11 21:01:28","R"
"1547",3227,"5c7bb4095dcdda001427a670","br_n2_1",0,"Normative","Animals in Research",2,24,1,4,5,6,6,"2021-01-11 21:01:49","R"
"1548",3228,"5b15b57e1e55760001ba257d","br_n2_1",29,"Normative","Animals in Research",2,47,5,4,6,6,6,"2021-01-11 21:05:00","R"
"1549",3229,"5f72adea4576d21f8ac889a0","br_n2_1",0,"Normative","Animals in Research",1,30,1,3,6,6,6,"2021-01-11 21:06:43","R"
"1550",3230,"5ea0b7e421f4e40ab8873150","br_n2_1",0,"Normative","Animals in Research",2,63,4,3,6,6,6,"2021-01-11 21:05:53","R"
"1551",3231,"5f00a0b70329ec1ad206aa9b","br_n2_1",44,"Normative","Animals in Research",2,62,1,3,6,6,6,"2021-01-11 21:06:10","R"
"1552",3232,"5c92017dc719fc00017df090","br_n2_1",68,"Normative","Animals in Research",1,32,4,3,4,5,6,"2021-01-11 21:07:42","R"
"1553",3233,"5e8e588bdf10df1148b4f9f3","br_n2_1",28,"Normative","Animals in Research",2,33,5,4,5,5,5,"2021-01-11 21:06:49","R"
"1554",3234,"5c966ef941172c00165d6fc5","br_n2_1",33,"Normative","Animals in Research",1,49,1,3,5,5,6,"2021-01-11 21:10:22","R"
"1555",3235,"5ced2b44c0267f0001445982","br_n2_1",60,"Normative","Animals in Research",2,52,1,2,5,5,6,"2021-01-11 21:08:41","R"
"1556",3236,"5d8a62e934146e001a8ea16d","br_n2_1",31,"Normative","Animals in Research",1,44,1,2,4,6,5,"2021-01-11 21:09:36","R"
"1557",3237,"5f7c7530b5861b0913688a6c","br_n2_1",48,"Normative","Animals in Research",2,37,4,4,5,4,5,"2021-01-11 21:11:48","R"
"1558",3238,"5fa8030f008edf5d07a3ab8b","br_n2_1",100,"Normative","Animals in Research",1,38,1,2,6,6,6,"2021-01-11 21:10:41","R"
"1559",3239,"5a1bed74517dfb00013dcdc5","br_n2_1",31,"Normative","Animals in Research",2,57,5,3,7,7,6,"2021-01-11 21:12:29","R"
"1560",3240,"5f77816bdacc842d07347555","br_n2_1",52,"Normative","Animals in Research",1,19,4,2,6,6,5,"2021-01-11 21:13:04","R"
"1561",3241,"5e81b038c8977f000964e5b2","br_n2_1",36,"Normative","Animals in Research",1,35,2,4,4,6,6,"2021-01-11 21:14:28","R"
"1562",3242,"5f64d1b14820b604e51e1280","br_n2_1",72,"Normative","Animals in Research",1,26,1,4,5,5,5,"2021-01-11 21:14:30","R"
"1563",3243,"5e989d242e0de609ac479125","br_n2_1",87,"Normative","Animals in Research",1,22,1,3,4,6,6,"2021-01-11 21:17:28","R"
"1564",3244,"5f20784816cde136ea6d8539","br_n2_1",0,"Normative","Animals in Research",2,50,1,4,4,5,6,"2021-01-11 21:14:40","R"
"1565",3245,"5ee689ebaedc563ff21eb620","br_n2_1",NA,"Normative","Animals in Research",2,41,4,5,5,5,5,"2021-01-11 21:17:24","R"
"1566",3246,"59652bff3d5051000114c19b","br_n2_1",97,"Normative","Animals in Research",1,21,1,4,4,6,6,"2021-01-11 21:18:32","R"
"1567",3247,"5db78d074729b9000be9d206","br_n2_1",62,"Normative","Animals in Research",1,26,5,4,4,5,5,"2021-01-11 21:18:51","R"
"1568",3248,"55d5b77ddb6a810006fa05d5","br_n2_1",24,"Normative","Animals in Research",2,57,1,2,6,6,6,"2021-01-11 21:16:51","R"
"1569",3249,"5a9c7b2c777df2000160116b","br_n2_1",59,"Normative","Animals in Research",1,47,4,4,4,5,5,"2021-01-11 21:18:30","R"
"1570",3250,"5c1bf5ae10677f0001d9a382","br_n2_1",57,"Normative","Animals in Research",2,31,4,5,6,5,6,"2021-01-11 21:12:33","R"
"1571",3251,"5f5d3a0514f72258dedea6dc","br_n2_1",69,"Normative","Animals in Research",1,19,1,3,4,6,6,"2021-01-11 21:21:00","R"
"1572",3252,"59d4d493c618a50001cf5c6a","br_n2_1",32,"Normative","Animals in Research",2,48,4,5,5,5,5,"2021-01-11 21:18:46","R"
"1573",3253,"5a8c553bb093f80001a812cf","br_n2_1",88,"Normative","Animals in Research",2,27,1,5,4,6,6,"2021-01-11 21:18:00","R"
"1574",3254,"5e39dfdc54fca708912dfab5","br_n2_1",10,"Normative","Animals in Research",1,57,1,3,4,6,6,"2021-01-11 21:21:51","R"
"1575",3255,"5edfeebaecf5a0318788d731","br_n2_1",62,"Normative","Animals in Research",1,38,4,2,5,5,6,"2021-01-11 21:19:55","R"
"1576",3256,"57473b847fd0ec000db6842a","br_n2_1",92,"Normative","Animals in Research",1,33,1,4,5,5,5,"2021-01-11 21:22:38","R"
"1577",3257,"5dc0257aff9c98465fc57ada","br_n2_1",0,"Normative","Animals in Research",2,55,4,5,5,5,6,"2021-01-11 21:22:05","R"
"1578",3258,"5c7a7dd7665aaa0001309bf0","br_n2_1",33,"Normative","Animals in Research",1,59,4,2,4,4,5,"2021-01-11 21:22:24","R"
"1579",3259,"5f6fa838ebf785131f2362ee","br_n2_1",70,"Normative","Animals in Research",1,27,4,4,6,4,6,"2021-01-11 21:24:24","R"
"1580",3260,"5ae888d8b7798500019254e1","br_n2_1",72,"Normative","Animals in Research",1,21,1,4,5,6,6,"2021-01-11 21:24:20","R"
"1581",3261,"5e94aaa6dd28ad0812ff44e3","br_n2_1",20,"Normative","Animals in Research",1,30,1,3,5,5,5,"2021-01-11 21:22:05","R"
"1582",3262,"5e8b765e88065404c4d50fe2","br_n2_1",62,"Normative","Animals in Research",1,38,1,3,4,6,5,"2021-01-11 21:21:38","R"
"1583",3263,"5f4a5983a08b215d74d2cd99","br_n2_1",68,"Normative","Animals in Research",1,26,5,4,5,5,6,"2021-01-11 21:23:41","R"
"1584",3264,"5c56025fcb61950001038a76","br_n2_1",16,"Normative","Animals in Research",2,49,1,5,5,6,6,"2021-01-11 21:24:36","R"
"1585",3265,"5f48cc495940140223c41866","br_n2_1",69,"Normative","Animals in Research",2,47,6,5,7,7,6,"2021-01-11 21:25:57","R"
"1586",3266,"5cd4851bcde03300016d240f","br_n2_1",69,"Normative","Animals in Research",1,41,6,4,5,5,6,"2021-01-11 21:25:19","R"
"1587",3267,"58d82c81d7073400012c7b8c","br_n2_1",32,"Normative","Animals in Research",2,38,1,4,6,6,6,"2021-01-11 21:23:23","R"
"1588",3268,"5f1636568f0a801a56474836","br_n2_1",50,"Normative","Animals in Research",1,19,4,4,1,6,6,"2021-01-11 21:26:00","R"
"1589",3269,"5c38dab0f0ae4c00011238c1","br_n2_1",27,"Normative","Animals in Research",2,67,2,3,5,6,5,"2021-01-11 21:27:31","R"
"1590",3270,"5f529c8d81da7d58cd46cc29","br_n2_1",7,"Normative","Animals in Research",2,59,4,3,7,7,6,"2021-01-11 21:27:59","R"
"1591",3271,"5e2eda312575cf49bea78a73","br_n2_1",100,"Normative","Animals in Research",1,33,1,4,6,5,6,"2021-01-11 21:25:18","R"
"1592",3272,"5d57157e96524f00163f9a8d","br_n2_1",66,"Normative","Animals in Research",1,57,1,3,5,5,5,"2021-01-11 21:27:58","R"
"1593",3273,"5ec8d9e8304ce13b64eb5b4f","br_n2_1",69,"Normative","Animals in Research",1,32,1,2,7,7,6,"2021-01-11 21:30:15","R"
"1594",3274,"5df16d597adf4b08a7e779f1","br_n2_1",78,"Normative","Animals in Research",2,38,4,5,6,5,5,"2021-01-11 21:29:22","R"
"1595",3275,"5ea08689069d5305f6380c77","br_n2_1",100,"Normative","Animals in Research",1,64,4,2,5,6,5,"2021-01-11 21:29:23","R"
"1596",3276,"5ee7600156288d02364244f9","br_n2_1",19,"Normative","Animals in Research",2,32,5,4,4,4,5,"2021-01-11 21:31:10","R"
"1597",3277,"56be1c3a202307000dcbb020","br_n2_1",67,"Normative","Animals in Research",2,48,2,4,5,5,6,"2021-01-11 21:30:32","R"
"1598",3278,"5ed77b3693b8161ed25a0610","br_n2_1",67,"Normative","Animals in Research",2,63,2,4,6,6,5,"2021-01-11 21:31:24","R"
"1599",3279,"5d52b9b351ffbf00019fc578","br_n2_1",32,"Normative","Animals in Research",2,47,2,2,6,5,6,"2021-01-11 21:32:08","R"
"1600",3280,"5d52e15363bdb100010883f1","br_n2_1",69,"Normative","Animals in Research",1,76,4,3,5,5,6,"2021-01-11 21:31:58","R"
"1601",3281,"5c87790e4b0de20001352297","br_n2_1",91,"Normative","Animals in Research",1,64,2,6,5,6,6,"2021-01-11 21:31:02","R"
"1602",3282,"5f564265f9d134032e757250","br_n2_1",0,"Normative","Animals in Research",2,66,4,2,6,4,6,"2021-01-11 21:30:53","R"
"1603",3283,"5d8507a6611c9700152f1126","br_n2_1",100,"Normative","Animals in Research",1,19,5,3,4,6,6,"2021-01-11 21:35:25","R"
"1604",3284,"5df3f6f8dcd3e32de0c4313d","br_n2_1",69,"Normative","Animals in Research",2,52,4,4,3,4,5,"2021-01-11 21:31:24","R"
"1605",3285,"5e7f1c5ee2d6185def08ac67","br_n2_1",15,"Normative","Animals in Research",2,66,6,5,6,6,5,"2021-01-11 21:31:59","R"
"1606",3286,"5ca61fe1f417ee0001433135","br_n2_1",1,"Normative","Animals in Research",2,39,1,3,4,6,6,"2021-01-11 21:30:39","R"
"1607",3287,"5ef22f072cc4760ffca88262","br_n2_1",6,"Normative","Animals in Research",1,60,1,3,4,4,6,"2021-01-11 21:31:15","R"
"1608",3288,"5ee1df1bbd4b2a238b07faf6","br_n2_1",77,"Normative","Animals in Research",1,40,5,4,7,7,6,"2021-01-11 21:34:51","R"
"1609",3289,"5beacbe8b7f5790001fa628c","br_n2_1",69,"Normative","Animals in Research",2,34,4,4,6,5,5,"2021-01-11 21:33:43","R"
"1610",3290,"5c4852b342213c0001f5967a","br_n2_1",65,"Normative","Animals in Research",1,35,1,3,4,5,5,"2021-01-11 21:32:00","R"
"1611",3291,"5f41441fc9ed762b5b19dca9","br_n2_1",67,"Normative","Animals in Research",2,36,1,5,2,2,5,"2021-01-12 07:11:21","L"
"1612",3292,"5f0f64a8e59af310ac23f180","br_n2_1",67,"Normative","Animals in Research",1,31,1,3,3,3,6,"2021-01-12 07:08:55","L"
"1613",3293,"5ae06a97f6b58c0001fa99e4","br_n2_1",67,"Normative","Animals in Research",1,33,1,4,2,2,6,"2021-01-12 07:20:08","L"
"1614",3294,"5e41723aade7c2000b4c14f8","br_n2_1",87,"Normative","Animals in Research",1,34,1,2,1,2,6,"2021-01-12 07:24:36","L"
"1615",3295,"5d35a20f51d88600197cb092","br_n2_1",0,"Normative","Animals in Research",2,54,1,4,2,3,6,"2021-01-12 07:28:54","L"
"1616",3296,"5e61045aa0d52e000c666f54","br_n2_1",31,"Normative","Animals in Research",2,33,1,5,1,1,5,"2021-01-12 07:33:01","L"
"1617",3297,"5ebd2043e8317e18c3033e5c","br_n2_1",39,"Normative","Animals in Research",2,37,1,4,2,2,6,"2021-01-12 07:34:10","L"
"1618",3298,"5f58ad6414fd6902d237d3f3","br_n2_1",30,"Normative","Animals in Research",2,60,4,5,2,2,5,"2021-01-12 07:34:58","L"
"1619",3299,"5f2d4aa65de0a62be5153988","br_n2_1",59,"Normative","Animals in Research",1,35,2,3,3,4,6,"2021-01-12 07:38:13","L"
"1620",3300,"5ef926b75820826baa6a51c3","br_n2_1",35,"Normative","Animals in Research",2,51,2,4,2,2,5,"2021-01-12 07:39:09","L"
"1621",3301,"5f6237e8208797248c246d05","br_n2_1",27,"Normative","Animals in Research",1,42,1,4,2,2,5,"2021-01-12 07:37:24","L"
"1622",3302,"5f5648601f047404963b9d68","br_n2_1",68,"Normative","Animals in Research",1,39,1,4,2,2,6,"2021-01-12 07:41:54","L"
"1623",3303,"5d77f13e14f5780017dcde85","br_n2_1",63,"Normative","Animals in Research",1,64,1,4,2,2,5,"2021-01-12 07:43:48","L"
"1624",3304,"5f402431044e5512bccd226e","br_n2_1",55,"Normative","Animals in Research",2,37,5,4,2,1,6,"2021-01-12 07:39:54","L"
"1625",3305,"5870a098da731b000104a3ff","br_n2_1",74,"Normative","Animals in Research",1,42,1,5,1,1,6,"2021-01-12 07:46:49","L"
"1626",3306,"5e16d8f5bf3d4eca3bcf290f","br_n2_1",0,"Normative","Animals in Research",2,43,1,4,1,2,5,"2021-01-12 07:47:17","L"
"1627",3307,"5fefa037c9707d2dde068a38","br_n2_1",35,"Normative","Animals in Research",2,33,1,4,2,3,5,"2021-01-12 07:49:25","L"
"1628",3308,"5f417fb0287e5b11bbcb8eaa","br_n2_1",NA,"Normative","Animals in Research",2,18,1,2,2,2,6,"2021-01-12 07:51:57","L"
"1629",3309,"5f80b82e7548d3125787783a","br_n2_1",0,"Normative","Animals in Research",2,32,1,4,2,2,5,"2021-01-12 07:48:15","L"
"1630",3310,"5e7def6e3a915c48aa9d3209","br_n2_1",0,"Normative","Animals in Research",2,56,1,6,2,2,6,"2021-01-12 07:53:50","L"
"1631",3311,"5d14f846fdfbed0001af2673","br_n2_1",55,"Normative","Animals in Research",1,28,4,4,2,4,6,"2021-01-12 07:54:17","L"
"1632",3312,"59d55de06cc82800013e33ed","br_n2_1",0,"Normative","Animals in Research",2,39,1,3,2,1,6,"2021-01-12 07:56:23","L"
"1633",3313,"5bfdc2c3bc47a000016baad6","br_n2_1",63,"Normative","Animals in Research",1,40,1,4,2,2,5,"2021-01-12 07:55:00","L"
"1634",3314,"5ba429d68b201600012f6d27","br_n2_1",94,"Normative","Animals in Research",2,28,5,4,3,5,6,"2021-01-12 07:59:53","L"
"1635",3315,"5ea2cf6f2888de038404188d","br_n2_1",0,"Normative","Animals in Research",2,52,1,4,1,1,6,"2021-01-12 07:57:05","L"
"1636",3316,"5dcd750828792003fc23dc39","br_n2_1",33,"Normative","Animals in Research",1,33,1,6,2,3,6,"2021-01-12 07:59:09","L"
"1637",3317,"5e07cafddeea2b1375930556","br_n2_1",86,"Normative","Animals in Research",2,44,1,5,2,2,5,"2021-01-12 08:00:39","L"
"1638",3318,"5d26d5fee0cd6a0001055673","br_n2_1",83,"Normative","Animals in Research",1,23,1,2,1,2,6,"2021-01-12 08:00:40","L"
"1639",3319,"5f681436f9dd77466e632190","br_n2_1",31,"Normative","Animals in Research",2,53,1,5,1,3,6,"2021-01-12 07:59:20","L"
"1640",3320,"5ec7d8cff93f7725a59a7f7c","br_n2_1",32,"Normative","Animals in Research",2,28,4,5,3,3,5,"2021-01-12 08:01:49","L"
"1641",3321,"5fc14a9cfddce609bd3e5015","br_n2_1",0,"Normative","Animals in Research",2,21,1,4,2,3,6,"2021-01-12 08:01:17","L"
"1642",3322,"5f3f42c20b92a323011faad4","br_n2_1",0,"Normative","Animals in Research",1,19,2,3,4,2,5,"2021-01-12 08:03:24","L"
"1643",3323,"5fbd022c5308d50008f79827","br_n2_1",82,"Normative","Animals in Research",2,24,1,4,1,1,6,"2021-01-12 08:03:19","L"
"1644",3324,"5b827b0dc762c800014096ce","br_n2_1",32,"Normative","Animals in Research",2,30,1,5,2,3,6,"2021-01-12 08:02:15","L"
"1645",3325,"5eaffad7b7c271041a5e94e7","br_n2_1",85,"Normative","Animals in Research",2,23,1,5,2,2,6,"2021-01-12 08:04:03","L"
"1646",3326,"5dc881e03317735fc048f9a2","br_n2_1",55,"Normative","Animals in Research",2,48,1,4,2,3,6,"2021-01-12 08:04:38","L"
"1647",3327,"5d652720d8f27d0001c7aa80","br_n2_1",71,"Normative","Animals in Research",2,67,4,3,2,3,6,"2021-01-12 08:03:28","L"
"1648",3328,"5fed099129db95f522ffa082","br_n2_1",0,"Normative","Animals in Research",1,38,1,2,1,1,6,"2021-01-12 08:05:35","L"
"1649",3329,"5efa2a8948fdb90f5ba612c7","br_n2_1",29,"Normative","Animals in Research",2,25,1,4,2,2,6,"2021-01-12 08:07:22","L"
"1650",3330,"5e229dbc11c27b57483b94b3","br_n2_1",65,"Normative","Animals in Research",2,37,1,4,2,2,4,"2021-01-12 08:02:30","L"
"1651",3331,"5ca4c7a848cb6a00010a64a9","br_n2_1",4,"Normative","Animals in Research",2,20,1,3,1,1,6,"2021-01-12 07:44:49","L"
"1652",3332,"5f2ab3b0f40fa734648aa576","br_n2_1",0,"Normative","Animals in Research",2,NA,1,4,3,3,6,"2021-01-12 08:07:37","L"
"1653",3333,"5b6eba1aaf4af50001357228","br_n2_1",33,"Normative","Animals in Research",2,47,1,3,2,2,5,"2021-01-12 08:04:42","L"
"1654",3334,"5e84629868b86400086cce3e","br_n2_1",41,"Normative","Animals in Research",1,57,1,4,3,3,5,"2021-01-12 08:08:05","L"
"1655",3335,"5fa985f78a019515d57aab24","br_n2_1",32,"Normative","Animals in Research",1,27,1,4,1,2,5,"2021-01-12 08:10:23","L"
"1656",3336,"5eaeb365086d90570e8e538f","br_n2_1",10,"Normative","Animals in Research",1,35,2,4,2,4,6,"2021-01-12 08:10:23","L"
"1657",3337,"5f75f7a73bf0b60009f88e38","br_n2_1",66,"Normative","Animals in Research",2,29,1,5,1,2,5,"2021-01-12 08:09:37","L"
"1658",3338,"5eb921b4e43986010ef5c250","br_n2_1",70,"Normative","Animals in Research",1,36,1,3,2,3,6,"2021-01-12 08:09:01","L"
"1659",3339,"5e8a62bdf3599409e0b61b1a","br_n2_1",68,"Normative","Animals in Research",2,33,1,5,2,3,5,"2021-01-12 08:09:50","L"
"1660",3340,"5fad0a8416da6d36701880bd","br_n2_1",49,"Normative","Animals in Research",2,36,2,4,3,3,6,"2021-01-12 08:12:03","L"
"1661",3341,"5bcdcec677740000016ad642","br_n2_1",63,"Normative","Animals in Research",1,49,1,4,1,3,6,"2021-01-12 08:11:36","L"
"1662",3342,"5fa3828e70d44c68e35ca305","br_n2_1",32,"Normative","Animals in Research",1,40,1,3,1,1,5,"2021-01-12 08:12:38","L"
"1663",3343,"5f3f20b035e74820e974da04","br_n2_1",68,"Normative","Animals in Research",1,24,1,2,4,3,6,"2021-01-12 08:14:40","L"
"1664",3344,"5e6e87a4d09ad844ecd5043c","br_n2_1",32,"Normative","Animals in Research",1,25,1,4,1,1,5,"2021-01-12 08:11:07","L"
"1665",3345,"5cbe2b5ecca5e80001e7d603","br_n2_1",32,"Normative","Animals in Research",2,51,1,3,2,2,5,"2021-01-12 08:06:59","L"
"1666",3346,"5f4fc11eaf6c8c0c31c383a5","br_n2_1",38,"Normative","Animals in Research",2,36,2,3,2,2,6,"2021-01-12 08:02:43","L"
"1667",3347,"5fb9409de225257587072ef9","br_n2_1",32,"Normative","Animals in Research",2,27,1,4,2,2,5,"2021-01-12 08:06:27","L"
